### channel=id33-transformer-recipe-repair seq=46
### host=login4
### started=2026-09-10T09:10:36+0800
### ---------- output ----------
=== STAMP ===
2026-09-10T09:10:36+0800
=== EPOCHWISE MEDIANS ===
###EPOCHS T1 results/33_transformer_recipe_repair/T1/transformer_recipe_repair_T1_2026_0909_1839_ep30
14309500,0.7580612897872925
14316700,0.755329430103302
14325000,0.6141567230224609
14362250,-0.3312269449234009
14400000,0.871670126914978
###ARM T2 rows=532
basin,NSE
01022500,0.769884467124939
01031500,0.8404119610786438
01047000,0.8254061937332153
01052500,0.8869221210479736
01054200,0.6380382776260376
01055000,0.6993356943130493
01057000,0.7868595123291016
01073000,0.7206831574440002
01078000,0.7965317964553833
01123000,0.7827686071395874
01134500,0.795238733291626
01137500,0.7383334636688232
01139000,0.7515222430229187
01139800,0.719470739364624
01142500,0.6464604735374451
01144000,0.7484434843063354
01162500,0.6240283846855164
01169000,0.7169731259346008
01170100,0.728469729423523
01181000,0.7027438879013062
01187300,0.8290706276893616
01195100,0.7343095541000366
01333000,0.5300304889678955
01350000,0.641203761100769
01350080,0.5938341617584229
01350140,0.6606009006500244
01365000,0.7784027457237244
01411300,0.7791332602500916
01413500,0.6681513786315918
01414500,0.5319945216178894
01415000,0.6285550594329834
01423000,0.7053216695785522
01434025,0.6245287656784058
01435000,0.6849616765975952
01439500,0.7208589911460876
01440000,0.7665594816207886
01440400,0.683391809463501
01451800,0.685663104057312
01466500,0.753547728061676
01484100,0.7808017730712891
01487000,0.8431673645973206
01491000,0.749064564704895
01510000,0.7235300540924072
01516500,0.6076088547706604
01518862,0.6448639631271362
01532000,0.737351655960083
01539000,0.8485478162765503
01542810,0.8169513940811157
01543000,0.8700404763221741
01543500,0.8900193572044373
01544500,0.8288806676864624
01545600,0.807007908821106
01547700,0.6294810771942139
01548500,0.9081756472587585
01549500,0.7320660352706909
01550000,0.708092212677002
01552000,0.8259270191192627
01552500,0.6951925754547119
01557500,0.797083854675293
01567500,0.8143831491470337
01568000,0.8782886266708374
01580000,0.7036414742469788
01583500,0.5640923976898193
01586610,0.6874699592590332
01591400,0.422865629196167
01594950,0.7736213803291321
01596500,0.7717773914337158
01605500,0.6988236904144287
01606500,0.7705771327018738
01632000,0.5825985074043274
01632900,0.5349689722061157
