basin_id,model,period,nse,kge,bias,peak_bias,lowflow_bias,parameter_count,solver_name,family,run_status,error_message,_elapsed_s,_cal_nse
12092000,hbv_lite_cma,evaluation,0.524172,0.751082,0.08824,-0.088721,0.759596,13,explicit_euler_dt1,hbv,success,,29.99,0.5457
12114500,hbv_lite_cma,evaluation,0.635111,0.65245,-0.145154,-0.240701,0.411022,13,explicit_euler_dt1,hbv,success,,29.89,0.727
12115000,hbv_lite_cma,evaluation,0.671018,0.660869,-0.084961,-0.222205,0.659671,13,explicit_euler_dt1,hbv,success,,29.84,0.755
12117000,hbv_lite_cma,evaluation,0.835963,0.802186,-0.063561,-0.169995,0.091626,13,explicit_euler_dt1,hbv,success,,29.55,0.8555
12143600,hbv_lite_cma,evaluation,0.709522,0.769434,-0.072193,-0.173837,0.469103,13,explicit_euler_dt1,hbv,success,,29.3,0.7206
12144000,hbv_lite_cma,evaluation,0.692319,0.738133,-0.120414,-0.210251,0.081521,13,explicit_euler_dt1,hbv,success,,29.48,0.7348
12145500,hbv_lite_cma,evaluation,0.843723,0.803034,0.032703,-0.083906,0.099999,13,explicit_euler_dt1,hbv,success,,28.89,0.8901
12147500,hbv_lite_cma,evaluation,0.656511,0.613374,-0.289672,-0.281747,-0.411119,13,explicit_euler_dt1,hbv,success,,29.0,0.6379
12167000,hbv_lite_cma,evaluation,0.618049,0.537914,-0.227424,-0.323887,-0.022835,13,explicit_euler_dt1,hbv,success,,29.1,0.67
12175500,hbv_lite_cma,evaluation,0.468007,0.693853,-0.133261,-0.224036,0.222683,13,explicit_euler_dt1,hbv,success,,32.3,0.558
12178100,hbv_lite_cma,evaluation,0.501603,0.682771,-0.143726,-0.231216,0.165277,13,explicit_euler_dt1,hbv,success,,30.88,0.5753
12186000,hbv_lite_cma,evaluation,0.576148,0.718238,-0.177732,-0.20168,0.005322,13,explicit_euler_dt1,hbv,success,,29.61,0.566
12189500,hbv_lite_cma,evaluation,0.433776,0.659416,-0.109153,-0.228509,0.208359,13,explicit_euler_dt1,hbv,success,,30.01,0.6115
12375900,hbv_lite_cma,evaluation,0.556477,0.727411,0.010825,0.103411,-0.736851,13,explicit_euler_dt1,hbv,success,,66.44,0.7806
12377150,hbv_lite_cma,evaluation,0.708596,0.680928,-0.292045,-0.158005,-0.872907,13,explicit_euler_dt1,hbv,success,,38.19,0.7357
12381400,hbv_lite_cma,evaluation,0.327973,0.486891,0.306644,0.295935,-0.594063,13,explicit_euler_dt1,hbv,success,,84.18,0.8614
12383500,hbv_lite_cma,evaluation,0.396653,0.602933,0.113352,0.186433,-0.373827,13,explicit_euler_dt1,hbv,success,,71.27,0.7339
12390700,hbv_lite_cma,evaluation,0.591766,0.735782,0.18134,-0.066467,0.809281,13,explicit_euler_dt1,hbv,success,,39.47,0.7731
12411000,hbv_lite_cma,evaluation,0.699592,0.841152,-0.045884,-0.072791,-0.464367,13,explicit_euler_dt1,hbv,success,,43.23,0.7637
12447390,hbv_lite_cma,evaluation,0.502652,0.431584,-0.317575,-0.455965,-0.46494,13,explicit_euler_dt1,hbv,success,,84.99,0.5284
12451000,hbv_lite_cma,evaluation,0.555763,0.761806,-0.109433,-0.05786,-0.161602,13,explicit_euler_dt1,hbv,success,,40.23,0.7185
12488500,hbv_lite_cma,evaluation,0.706545,0.758443,0.152976,-0.090776,1.116223,13,explicit_euler_dt1,hbv,success,,60.6,0.6215
13011500,hbv_lite_cma,evaluation,0.74403,0.870606,0.025469,-0.061958,-0.088238,13,explicit_euler_dt1,hbv,success,,33.27,0.8378
13011900,hbv_lite_cma,evaluation,0.71202,0.744453,0.063692,0.120063,-0.810935,13,explicit_euler_dt1,hbv,success,,32.84,0.85
13018300,hbv_lite_cma,evaluation,0.686716,0.740235,-0.21419,-0.124445,-0.728975,13,explicit_euler_dt1,hbv,success,,55.63,0.6333
13023000,hbv_lite_cma,evaluation,0.781739,0.715502,-0.205184,-0.227859,-0.507246,13,explicit_euler_dt1,hbv,success,,58.46,0.7786
13161500,hbv_lite_cma,evaluation,0.671716,0.834821,0.002229,-0.046245,0.226831,13,explicit_euler_dt1,hbv,success,,45.38,0.853
13235000,hbv_lite_cma,evaluation,0.562359,0.753005,-0.033328,-0.020082,-0.316546,13,explicit_euler_dt1,hbv,success,,56.23,0.6511
13240000,hbv_lite_cma,evaluation,0.776397,0.807316,-0.160042,-0.141077,0.054416,13,explicit_euler_dt1,hbv,success,,33.02,0.8244
13313000,hbv_lite_cma,evaluation,0.661596,0.654678,0.164869,0.177457,-0.177256,13,explicit_euler_dt1,hbv,success,,35.95,0.8069
13331500,hbv_lite_cma,evaluation,0.657912,0.768654,-0.005813,0.087166,-0.213588,13,explicit_euler_dt1,hbv,success,,48.82,0.7917
14020000,hbv_lite_cma,evaluation,0.426683,0.69204,-0.055405,-0.147339,-0.574839,13,explicit_euler_dt1,hbv,success,,29.93,0.5143
14096850,hbv_lite_cma,evaluation,0.621251,0.520711,-0.143369,-0.303569,-0.162555,13,explicit_euler_dt1,hbv,success,,32.65,0.5918
14137000,hbv_lite_cma,evaluation,0.791102,0.765112,-0.053687,-0.16894,0.042599,13,explicit_euler_dt1,hbv,success,,29.35,0.8008
14138800,hbv_lite_cma,evaluation,0.688148,0.71229,-0.03793,-0.229013,1.391815,13,explicit_euler_dt1,hbv,success,,28.49,0.7195
14138870,hbv_lite_cma,evaluation,0.756635,0.797236,-0.077386,-0.176672,0.615259,13,explicit_euler_dt1,hbv,success,,28.21,0.798
14138900,hbv_lite_cma,evaluation,0.656635,0.695027,-0.180429,-0.184921,-0.559922,13,explicit_euler_dt1,hbv,success,,28.24,0.7038
14139800,hbv_lite_cma,evaluation,0.768982,0.770267,-0.138801,-0.146574,-0.326808,13,explicit_euler_dt1,hbv,success,,28.2,0.7953
14141500,hbv_lite_cma,evaluation,0.804419,0.850746,-0.030487,-0.116267,0.313558,13,explicit_euler_dt1,hbv,success,,28.63,0.8043
14154500,hbv_lite_cma,evaluation,0.761037,0.772076,0.046563,-0.162663,1.089369,13,explicit_euler_dt1,hbv,success,,28.32,0.7958
14158790,hbv_lite_cma,evaluation,0.724275,0.75173,-0.082513,-0.222462,0.358314,13,explicit_euler_dt1,hbv,success,,28.58,0.6872
14166500,hbv_lite_cma,evaluation,0.823958,0.797229,0.178108,0.108492,-0.862231,13,explicit_euler_dt1,hbv,success,,41.33,0.8858
14182500,hbv_lite_cma,evaluation,0.719666,0.687616,-0.087615,-0.177886,0.214871,13,explicit_euler_dt1,hbv,success,,28.0,0.7506
14185000,hbv_lite_cma,evaluation,0.808198,0.830519,0.082985,-0.059409,0.764226,13,explicit_euler_dt1,hbv,success,,28.55,0.8196
14185900,hbv_lite_cma,evaluation,0.80946,0.755074,-0.124637,-0.215444,-0.215193,13,explicit_euler_dt1,hbv,success,,28.15,0.7922
14187000,hbv_lite_cma,evaluation,0.836626,0.820571,0.068038,-0.075676,0.296301,13,explicit_euler_dt1,hbv,success,,28.47,0.8328
14216500,hbv_lite_cma,evaluation,0.645167,0.672411,-0.102432,-0.214438,-0.195547,13,explicit_euler_dt1,hbv,success,,64.63,0.7012
14222500,hbv_lite_cma,evaluation,0.771038,0.790818,0.006918,-0.100409,0.329591,13,explicit_euler_dt1,hbv,success,,28.1,0.8589
14236200,hbv_lite_cma,evaluation,0.733503,0.68175,-0.13379,-0.225193,-0.319903,13,explicit_euler_dt1,hbv,success,,28.57,0.8016
14301000,hbv_lite_cma,evaluation,0.888413,0.744557,0.251791,0.0621,1.925971,13,explicit_euler_dt1,hbv,success,,44.49,0.8641
14303200,hbv_lite_cma,evaluation,0.803024,0.77396,0.115599,-0.100619,0.623281,13,explicit_euler_dt1,hbv,success,,31.43,0.8175
14305500,hbv_lite_cma,evaluation,0.847004,0.918741,0.02839,0.017414,-0.591538,13,explicit_euler_dt1,hbv,success,,27.91,0.8832
14306340,hbv_lite_cma,evaluation,0.815601,0.832167,0.118293,0.002106,-0.63858,13,explicit_euler_dt1,hbv,success,,38.03,0.8104
14306500,hbv_lite_cma,evaluation,0.829261,0.769279,0.217848,0.06055,0.226535,13,explicit_euler_dt1,hbv,success,,48.92,0.844
14308990,hbv_lite_cma,evaluation,0.683767,0.626106,0.068864,-0.154229,0.011242,13,explicit_euler_dt1,hbv,success,,29.39,0.7748
14309500,hbv_lite_cma,evaluation,0.702808,0.64252,0.33148,0.054368,2.12891,13,explicit_euler_dt1,hbv,success,,28.53,0.7675
14316700,hbv_lite_cma,evaluation,0.780741,0.80233,-0.002665,-0.154657,-0.467833,13,explicit_euler_dt1,hbv,success,,29.33,0.8122
14325000,hbv_lite_cma,evaluation,0.766336,0.720252,0.24643,-0.003371,2.097034,13,explicit_euler_dt1,hbv,success,,29.34,0.7477
14362250,hbv_lite_cma,evaluation,0.468908,-0.041068,1.002419,0.353998,48.086457,13,explicit_euler_dt1,hbv,success,,61.01,0.6719
14400000,hbv_lite_cma,evaluation,0.850692,0.906904,0.011269,-0.071608,-0.167642,13,explicit_euler_dt1,hbv,success,,28.61,0.8801
