basin_id,model,period,nse,kge,bias,peak_bias,lowflow_bias,parameter_count,solver_name,family,run_status,error_message,_elapsed_s,_cal_nse,p_parTT,p_parCFMAX,p_parCFR,p_parCWH,p_parFC,p_parBETA,p_parLP,p_parK0,p_parK1,p_parUZL,p_parPERC,p_parK2,p_lag_time,state_SNOWPACK,state_MELTWATER,state_SM,state_SUZ,state_SLZ,state_init_mode
01134500,hbv_lite_cma,evaluation,0.657638,0.778242,0.097292,-0.059066,1.453385,13,explicit_euler_dt1,hbv,success,,31.18,0.7011,-1.789999257394967,1.785151663683806,0.0729926894940159,1.2587271105155135e-11,121.73265415842174,1.4598372246374691,0.2000000030380734,0.1202737276405433,0.3964866952382267,184.96839710741835,4.118221918948743,0.0761591869326832,1.320831225650522,0.0,0.0,82.52134602796987,0.0,14.237140110320391,cal_final_2008-09-30
01137500,hbv_lite_cma,evaluation,0.305519,0.346433,0.562419,0.002471,3.751876,13,explicit_euler_dt1,hbv,success,,32.23,0.4753,-2.1300031070804994,1.9152903700908064,0.0903120043512654,1.0083699783000334e-09,404.26982514601656,1.0000003140505207,0.5681358289502614,0.7862150099219667,0.323021090218874,199.8813035823729,8.252393335281118,0.0004603480056394,1.0014903134483153,0.0,0.0,314.1117635204687,0.0,5063.594509588244,cal_final_2008-09-30
01139000,hbv_lite_cma,evaluation,0.535318,0.612941,0.236064,-0.11823,3.021974,13,explicit_euler_dt1,hbv,success,,31.8,0.6535,-1.4100321063899388,1.8490814894115064,0.0386931645511377,8.150186757192675e-08,159.5792429001906,1.000023852722537,0.3644237970389968,0.4815919883177337,0.1819830986248321,107.4154186712324,3.1918102129713324,0.0005768369901945,1.1292150267338157,0.0,0.0,92.15731259812286,0.0,2366.1978272074634,cal_final_2008-09-30
01139800,hbv_lite_cma,evaluation,0.500328,0.651057,0.210975,-0.08407,2.586397,13,explicit_euler_dt1,hbv,success,,51.46,0.6602,-1.190580161950176,1.9026226362173488,0.0748098960988656,2.7496467241564017e-06,374.8673437531317,4.170803950402336,0.556324902640065,0.1555024931417636,0.0591788374745972,89.66165472045475,1.7221281190780144,0.0006237787437654,1.2579855820125292,0.0,0.0,324.4913345317244,0.8447964077996829,1839.863378150301,cal_final_2008-09-30
01142500,hbv_lite_cma,evaluation,0.445384,0.503384,0.35703,-0.040101,3.586057,13,explicit_euler_dt1,hbv,success,,31.35,0.644,-1.3300060130438656,3.186671333239252,0.0305039003019738,0.1095822428493461,245.9223947372865,2.138353988499384,0.5382344854576726,0.6722092776995438,0.1002356784415311,191.2328867847181,2.3613037638282663,0.000468661690991,1.4120689743807378,0.0,0.0,188.9090024679031,1.675787739252406,2506.630809086533,cal_final_2008-09-30
01144000,hbv_lite_cma,evaluation,0.564032,0.563887,0.401903,0.054269,2.594366,13,explicit_euler_dt1,hbv,success,,31.59,0.6536,-2.480000276635934,1.8338312917551487,0.0262413349154522,0.1335508473719729,382.1662712076677,5.35388295521748,0.6075777190295408,0.9899998559723804,0.4039912829661425,21.88563981854569,11.513288361755013,0.0591175157060304,1.680693327388617,0.0,0.0,344.1274646728808,0.0,25.01103276629807,cal_final_2008-09-30
01162500,hbv_lite_cma,evaluation,0.636235,0.662709,0.227564,-0.098084,4.537827,13,explicit_euler_dt1,hbv,success,,31.0,0.6683,-2.379992944757932,1.4940368807448152,0.0490137306828363,1.8336651074309222e-10,373.0309762701633,5.961458810426005,0.551634053428659,0.6687943083083767,0.1828466877818142,146.0122431675138,4.695310485865759,0.0532887881876086,1.4421791206273316,0.0,0.0,358.3116788087514,0.0,44.04524787909945,cal_final_2008-09-30
01169000,hbv_lite_cma,evaluation,0.461773,0.642873,0.260142,0.005954,2.572766,13,explicit_euler_dt1,hbv,success,,30.5,0.681,-2.4999999862503084,1.3441983596775249,0.0002484411525184,1.621049518374225e-10,109.13941487683864,1.8015952524930263,0.2000000832334659,0.9899999993144994,0.2527305955618282,18.53757251279136,4.616033216870142,0.0598169391920094,1.58967808429207,0.0,0.0,98.12817086999904,0.0,39.46401813472238,cal_final_2008-09-30
01170100,hbv_lite_cma,evaluation,0.450072,0.603227,0.268157,-0.057875,3.023143,13,explicit_euler_dt1,hbv,success,,30.43,0.6235,-1.8599368338763087,2.113969950863491,0.0292236747749057,9.514289081631968e-07,322.6659566806576,5.8243638926804335,0.6967887338933286,0.989998976531276,0.4999997457227561,28.50315152068916,10.980788504183266,0.0659972559852621,1.3504977527157267,0.0,0.0,312.0041502761676,0.0,43.49835548499589,cal_final_2008-09-30
01181000,hbv_lite_cma,evaluation,0.474905,0.680264,0.200447,0.00376,2.465419,13,explicit_euler_dt1,hbv,success,,29.73,0.6894,-1.9812121098842697,1.2929478873062068,0.0075239384637453,0.1116467551764027,199.8173223838548,3.449076111311891,0.5327311527005658,0.989995011615528,0.3512151195942566,16.396211083592828,4.542078696956376,0.0794838200095599,1.008701204426778,0.0,0.0,188.79758179441345,0.0,27.73276000276309,cal_final_2008-09-30
01187300,hbv_lite_cma,evaluation,0.658087,0.672325,0.244042,-0.063362,7.340858,13,explicit_euler_dt1,hbv,success,,29.69,0.6991,-0.969998093155248,1.8709715714343975,0.0990879408287666,1.0920082743966249e-08,773.3429405868525,5.999447038866012,0.5862668780629512,0.7295683156667022,0.3044919463069241,0.0257276960047974,9.20082228638886,0.0978782697345091,1.0660138568060396,0.0,0.0,738.3173839857669,0.0,28.32354131782244,cal_final_2008-09-30
01195100,hbv_lite_cma,evaluation,0.570661,0.514397,0.39455,-0.04571,11.181611,13,explicit_euler_dt1,hbv,success,,29.96,0.5002,-0.3999994092668664,2.226874491449476,0.0364050968200229,0.0013076125840748,937.9702235830304,5.9999821242776425,0.3216598181883838,0.2025015827370874,0.4999999806812116,87.79690653011298,9.512847263215155,0.0565311343642717,1.6991881463291394,0.0,0.0,891.7233496239695,0.0,50.31925113298129,cal_final_2008-09-30
01333000,hbv_lite_cma,evaluation,0.588525,0.678595,0.22614,-0.0777,2.405364,13,explicit_euler_dt1,hbv,success,,30.36,0.6216,-2.4900023743784145,1.5816787342114926,0.0522745928284547,0.0942186724086831,301.8723046416949,5.997136136403079,0.5432032879359325,0.6272527470678354,0.3493450020131182,157.56417904537264,8.37198157399174,0.0746039130503855,1.5877571827080432,0.0,0.0,284.75250421914774,0.0,29.937089937031345,cal_final_2008-09-30
01350000,hbv_lite_cma,evaluation,0.583461,0.579455,0.261484,-0.141248,5.146605,13,explicit_euler_dt1,hbv,success,,29.24,0.6501,-1.8000005332941922,2.569634166848309,0.0618647432985455,5.182778088449116e-10,365.1293110019988,5.999999150485066,0.3757373855107007,0.9780141178692816,0.499999996991574,123.6666077592408,9.926068679172191,0.0567185344722867,1.810318498852613,0.0,0.0,347.0985674881268,0.0,45.42809492251761,cal_final_2008-09-30
01350080,hbv_lite_cma,evaluation,0.465822,0.389307,0.305842,-0.251134,9.053515,13,explicit_euler_dt1,hbv,success,,30.52,0.4493,-0.9300223282460252,2.937012895952977,0.020689240619752,1.1212411688449372e-05,732.3646749948865,5.9792223282374914,0.7507880113079917,0.7200541130101441,0.2568922086934504,71.76275233451253,9.508119301799834,0.0457124645117706,1.6385341577323311,0.0,0.0,671.1909478157914,0.0,42.11225725674324,cal_final_2008-09-30
01350140,hbv_lite_cma,evaluation,0.349525,0.329173,0.371986,-0.259249,26.938838,13,explicit_euler_dt1,hbv,success,,30.0,0.4278,-0.0400004871554355,4.436332218577965,0.0244690857227934,0.0429828966770714,611.3300832493072,3.4831765566920225,0.7336484754845283,0.4430955637759292,0.2816393760605677,112.69097379936012,4.318493572089889,0.0005139082062434,1.779735543701706,0.0,0.0,517.1192283373167,0.1520719826052883,2482.737136485297,cal_final_2008-09-30
01365000,hbv_lite_cma,evaluation,0.664686,0.736751,0.132946,-0.083419,1.685685,13,explicit_euler_dt1,hbv,success,,30.17,0.7166,-2.230000786289017,1.5670947158699176,0.0169263223456914,0.0154967604791633,416.71577634882914,4.411374688406243,0.3469425493867358,0.9899989834766834,0.4999999439524323,41.99740087360946,11.54267730288461,0.0860708033257087,1.051924400408157,0.0,0.0,386.3415792435598,0.0,34.99344976427483,cal_final_2008-09-30
