basin_id,run_status,error_message,nse_calibration_table,fc_member1,fc_member2,fc_member3,fc_clipped_any,sigma_obs,obs_median,footprint_12,footprint_23,footprint_13,r_12,r_23,r_13,r_min,t_lik_days,predicted_identifiable,slz_sigma,clip_count_seed0,clip_count_seed1,min_slz_seed0,min_slz_seed1,feasible_zero_clipping,n_forcing_days,_elapsed_s
03170000,success,,0.342764,191.7735907342474,95.8867953671237,383.5471814684948,False,0.10422003674619953,1.0422003674619953,0.13649977235477068,0.25672692068900727,0.12083412249273699,1.309726772474471,2.4633163516742766,1.1594135471953122,1.1594135471953122,4.380824072293583,False,0.02,0,0,1555.047708493662,2314.5931697964224,True,1260,0.07
03173000,success,,0.639888,214.7963883408497,107.39819417042484,429.5927766816994,False,0.07197557285470439,0.719755728547044,0.4373816548063322,0.8792461674677514,0.4615207990224371,6.076806859033488,12.215896763234765,6.412186533813348,6.076806859033488,0.15947098896978687,True,0.02,0,0,622.8942433193279,1403.3325655259914,True,1260,0.06
03180500,success,,0.598822,373.800947704005,186.9004738520025,747.60189540801,False,0.11415481365559615,1.1415481365559614,1.044732477861786,2.7774541416442093,1.766060680924132,9.151891579567836,24.330591524802088,15.470750854644798,9.151891579567836,0.07030898381654883,True,0.02,0,0,0.03753666337187324,0.04444203526570943,True,1260,0.06
03182500,success,,0.633344,373.8471225543963,186.92356127719816,747.6942451087926,False,0.08791821798281282,0.8791821798281282,1.046013942949412,2.7160948531217,1.7093284095328696,11.897578988167137,30.893424769513306,19.442254958659728,11.897578988167137,0.041602110242767776,True,0.02,0,0,0.010359423384457882,0.008217833041353793,True,1260,0.08
03186500,success,,0.674834,255.1135579674119,127.55677898370595,510.2271159348238,False,0.14768059936908517,1.4768059936908517,0.7372505012094536,2.038650743033547,1.325841060933054,4.992196025470536,13.804458755875753,8.977760562980217,4.992196025470536,0.23629214987421257,True,0.02,0,0,0.002014882644557747,0.0018884637489770969,True,1260,0.07
03237280,success,,0.393995,517.5636269606904,258.7818134803452,1035.1272539213808,False,0.04009602427921093,0.4009602427921093,1.3786289860876335,2.3941713980343575,1.0262815740938356,34.383184140339516,59.71094244562527,25.595594389789515,25.595594389789515,0.008988808234489132,True,0.02,0,0,0.0038350575866094483,0.0037515616218732,True,1260,0.07
03237500,success,,0.745163,417.9626805004423,208.98134025022114,835.9253610008845,False,0.03743514319035895,0.37435143190358944,0.9625117718152478,1.6082275749627633,0.6602939663418439,25.711448916352303,42.96036926544858,17.63834488315504,17.63834488315504,0.018928530264862808,True,0.02,0,0,2028.667930102325,1369.3167903893316,True,1260,0.08
03238500,success,,0.698825,231.9959451314226,115.9979725657113,463.9918902628452,False,0.027543078276165353,0.2754307827616535,0.5102203542315847,1.2856560262673045,0.8144328923590833,18.524449196120116,46.67800793275377,29.569421550962225,18.524449196120116,0.01716097453600697,True,0.02,0,0,1366.4104089273103,966.6364732647966,True,1260,0.06
03241500,success,,0.746387,201.03277564648772,100.51638782324386,402.06555129297544,False,0.05296600549997075,0.5296600549997075,0.30987914865740074,0.6127133333159748,0.3028341846585739,5.850528952151619,11.568048742439396,5.717519790287776,5.717519790287776,0.18014292120711636,True,0.02,0,0,1228.3954939466594,1519.0689810986198,True,1260,0.06
03280700,success,,0.339455,487.1147453753377,243.55737268766885,974.2294907506754,False,0.08350170648464166,0.8350170648464165,1.2680774744162309,2.4693177306512153,1.241523360672043,15.186246219404707,29.57206307041633,14.868239380238231,14.868239380238231,0.026638726852865977,True,0.02,0,0,2274.5303871432798,1333.7830008672568,True,1260,0.05
03281500,success,,0.700993,503.3927360990569,251.69636804952844,1006.7854721981138,False,0.08331818824732623,0.8331818824732622,1.2844992847291596,2.5035540882142957,1.253475617462369,15.41679328067219,30.048110033101175,15.0444416018923,15.0444416018923,0.026018389348967417,True,0.02,0,0,2109.44397103191,1573.668178035162,True,1260,0.06
03285000,success,,0.615124,489.7119432757053,244.85597163785266,979.4238865514106,False,0.05801578422550283,0.5801578422550283,1.3534710599553859,2.8369648628427666,1.5205415237902227,23.32935903606076,48.89987958821181,26.209100576491327,23.32935903606076,0.010819992014300386,True,0.02,0,0,0.016669454275228993,0.016021590072504803,True,1260,0.07
03291780,success,,0.46096,583.11277814084,291.55638907042,1166.22555628168,False,0.03426130794006443,0.3426130794006442,1.4347201458027397,2.3150451063348885,0.9010936850370843,41.87581362371193,67.57024893459263,26.30062129015702,26.30062129015702,0.008513350980799632,True,0.02,0,0,2114.863230673057,2332.953294498502,True,1260,0.07
03338780,success,,0.648935,275.31906502547633,137.65953251273817,550.6381300509527,False,0.05978879634449651,0.5978879634449651,0.7689915389834842,2.062980795125848,1.3024073049204479,12.861799969222309,34.504471092530075,21.783467548269734,12.861799969222309,0.035598283059491885,True,0.02,0,0,0.018124294697211756,0.01653295869391669,True,1260,0.07
03340800,success,,0.708238,518.4748128818198,259.2374064409099,1036.9496257636397,False,0.046175171256815334,0.4617517125681533,1.3997905255733747,2.580386249658825,1.1807274188445769,30.314787957971447,55.8825485520634,25.57061266275877,25.57061266275877,0.009006380409927262,True,0.02,0,0,0.2007591572518942,0.31005863625757873,True,1260,0.06
03346000,success,,0.749975,352.28545034665825,176.14272517332913,704.5709006933165,False,0.0246254649007598,0.24625464900759797,0.8061870724750021,1.2467090693316827,0.4543115244052597,32.737943251992284,50.62682367037125,18.44885066073381,18.44885066073381,0.01730190500944436,True,0.02,0,0,1443.0419881737682,1334.9452365818233,True,1260,0.06
03364500,success,,0.768359,363.3972732507511,181.69863662537554,726.7945465015022,False,0.0361175081192796,0.361175081192796,0.7848797058824165,1.4304826373144683,0.652766030834314,21.73128066560733,39.60634915870272,18.07339611244847,18.07339611244847,0.018028227087328163,True,0.02,0,0,1008.1465629422906,1262.5084243445592,True,1260,0.06
03366500,success,,0.675789,492.0555637886967,246.02778189434835,984.1111275773934,False,0.030452106670903846,0.30452106670903845,1.3560661824854612,2.8731493228509586,1.5455642179686584,44.531112318122325,94.34977205029215,50.75393419153502,44.531112318122325,0.0029696513723418976,True,0.02,0,0,0.0830938754867892,0.09675581264928644,True,1260,0.06
03368000,success,,0.39022,562.177141131698,281.088570565849,1124.354282263396,False,0.022226850605652763,0.22226850605652762,1.3347369152366904,1.982141165377579,0.6574560029114929,60.0506540003125,89.17777873908408,29.579359423250352,29.579359423250352,0.00673061927455692,True,0.02,0,0,639.8105714587783,2383.9765627064785,True,1260,0.06
03384450,success,,0.505212,227.2701964107726,113.6350982053863,454.5403928215452,False,0.02,0.19924169891118512,0.47561255070757935,1.012114033440566,0.5544491680692106,23.78062753537897,50.6057016720283,27.722458403460532,23.78062753537897,0.010413241306061024,True,0.02,0,0,1813.5628415902618,1821.6837449458876,True,1260,0.07
03439000,success,,0.573668,427.304066842211,213.6520334211055,854.608133684422,False,0.3402810208764762,3.402810208764762,0.5691266657671303,1.2280315047178347,0.6589048389507043,1.672519567213025,3.6088745165826235,1.9363549493695982,1.672519567213025,2.105184381412726,False,0.02,0,0,4868.690464241832,2389.3639887929053,True,1260,0.07
03455500,success,,0.370793,258.87129737487817,129.43564868743908,517.7425947497563,False,0.3085499657299521,3.0854996572995206,0.6043165424691832,1.0008916067224831,0.4247712454968343,1.958569468771521,3.2438558350010633,1.376669235700389,1.376669235700389,3.1072295561644028,False,0.02,0,0,5639.065283511346,2904.246712388193,True,1260,0.05
03456500,success,,0.346464,376.04989049853145,188.02494524926573,752.0997809970629,False,0.26404137000674516,2.6404137000674512,0.9289692563974918,1.383382524925886,0.4648520687371533,3.518271611656009,5.2392643050236645,1.7605274079788265,1.7605274079788265,1.8999710030695467,False,0.02,0,0,1950.3629237379569,4592.769540233614,True,1260,0.07
