block_id,trial_index,day_number,lower_groundwater_low,lower_groundwater_medium,lower_groundwater_high
formal_joint_block_02,2,123,0.2445315977690161,0.4586045841449179,0.29686381808606604
formal_joint_block_02,2,124,0.3270644591789864,0.5059484151821363,0.1669871256388773
formal_joint_block_02,2,125,0.29800010445199904,0.5231641631842221,0.17883573236377898
formal_joint_block_02,2,126,0.3829827427895945,0.4294173128359916,0.18759994437441374
formal_joint_block_02,2,127,0.40252945355774017,0.4384251976976558,0.15904534874460405
formal_joint_block_02,2,128,0.41551755420791964,0.4347518365823526,0.1497306092097278
formal_joint_block_02,2,129,0.4266978701674706,0.44795595624474105,0.12534617358778838
formal_joint_block_02,2,130,0.42205573714129196,0.4206654014860592,0.15727886137264885
formal_joint_block_02,2,131,0.44785533042847464,0.43119457504581554,0.12095009452570989
formal_joint_block_02,2,132,0.45598921271688253,0.433047091664133,0.11096369561898452
formal_joint_block_02,2,133,0.45549354712102735,0.4333161611729363,0.11119029170603642
formal_joint_block_02,2,134,0.44973354598021814,0.4353413381644105,0.11492511585537137
formal_joint_block_02,2,135,0.4606382863934964,0.4349753914685487,0.10438632213795493
formal_joint_block_02,2,136,0.4664809855536346,0.4346936321205247,0.0988253823258407
formal_joint_block_02,2,137,0.48037228684929745,0.4288981221826234,0.09072959096807914
formal_joint_block_02,2,138,0.47993894665046055,0.4310503749035518,0.08901067844598765
formal_joint_block_02,2,139,0.45248377902900444,0.44287495711867075,0.10464126385232483
formal_joint_block_02,2,140,0.47293975323984055,0.43725072738097714,0.08980951937918243
formal_joint_block_02,2,141,0.4915532519677837,0.4059128374684014,0.10253391056381486
formal_joint_block_02,2,142,0.4872226077707173,0.4007850707777551,0.11199232145152765
formal_joint_block_02,2,143,0.427771337697751,0.39377817221782824,0.1784504900844208
formal_joint_block_02,2,144,0.4592765438440902,0.4045261783654256,0.13619727779048416
formal_joint_block_02,2,145,0.4581886061477653,0.4102843367304059,0.13152705712182894
formal_joint_block_02,2,146,0.405396771090892,0.4242239143552405,0.17037931455386762
formal_joint_block_02,2,147,0.33039324596295944,0.4324877704902561,0.23711898354678457
formal_joint_block_02,2,148,0.31062192034314373,0.4495011953169871,0.2398768843398691
formal_joint_block_02,2,149,0.3634514717842647,0.4602260666190146,0.17632246159672077
formal_joint_block_02,2,150,0.3687865950603539,0.468905536432716,0.16230786850693008
formal_joint_block_02,2,151,0.3960454793633362,0.45995524409419053,0.14399927654247333
formal_joint_block_02,2,152,0.3854699187520325,0.4769838515681947,0.13754622967977265
formal_joint_block_02,2,153,0.35885537225818986,0.4936619948688835,0.1474826328729267
formal_joint_block_02,2,154,0.35636099419738393,0.5023822147484293,0.14125679105418684
formal_joint_block_02,2,155,0.4088611198902991,0.46907199528972493,0.12206688481997599
formal_joint_block_02,2,156,0.3500401128604098,0.5101629981394323,0.13979688900015788
formal_joint_block_02,2,157,0.22435464066277894,0.489072698031055,0.2865726613061661
formal_joint_block_02,2,158,0.2505361831322934,0.5288326794006867,0.2206311374670199
formal_joint_block_02,2,159,0.23613889782411868,0.5417475757753188,0.22211352640056248
formal_joint_block_02,2,160,0.25315195149018155,0.5570363495051053,0.18981169900471312
formal_joint_block_02,2,161,0.2966922735935944,0.5382662033130109,0.1650415230933947
formal_joint_block_02,2,162,0.3051655248331313,0.5470994243238209,0.14773505084304786
formal_joint_block_02,2,163,0.3225857945304734,0.5367568671553677,0.14065733831415883
formal_joint_block_02,2,164,0.3073135921367419,0.557407091199214,0.13527931666404414
formal_joint_block_02,2,165,0.325835433206874,0.5551769759580566,0.11898759083506938
formal_joint_block_02,2,166,0.3331216454467666,0.5555248300632901,0.11135352448994333
formal_joint_block_02,2,167,0.3436757852339346,0.5526101495002891,0.10371406526577638
formal_joint_block_02,2,168,0.3601268640880754,0.5352692414838951,0.10460389442802945
formal_joint_block_02,2,169,0.37059006970152214,0.5339235517569642,0.09548637854151376
formal_joint_block_02,2,170,0.3765057459949897,0.5233049783783786,0.10018927562663152
formal_joint_block_02,2,171,0.3617845280841806,0.5116093868567989,0.12660608505902055
formal_joint_block_02,2,172,0.36518106137662704,0.5125538665444109,0.12226507207896208
formal_joint_block_02,2,173,0.3939609862693587,0.5086848117757433,0.09735420195489793
formal_joint_block_02,2,174,0.40398179586093785,0.5043923882211435,0.09162581591791862
formal_joint_block_02,2,175,0.41229074842908675,0.49676915900591506,0.09094009256499827
formal_joint_block_02,2,176,0.3913449420473711,0.4999508165854213,0.10870424136720773
formal_joint_block_02,2,177,0.4107895191107256,0.49781048811590006,0.09139999277337435
formal_joint_block_02,2,178,0.3647629892150319,0.5059383579206336,0.12929865286433456
formal_joint_block_02,2,179,0.4215271789214847,0.488347010145519,0.09012581093299628
formal_joint_block_02,2,180,0.4320234267029758,0.4823465385902328,0.08563003470679145
formal_joint_block_02,2,181,0.3849249297287218,0.5322742152256529,0.08280085504562547
formal_joint_block_02,2,182,0.30016736681728934,0.6049743095344244,0.09485832364828624
formal_joint_block_02,2,183,0.1667333719168625,0.6816012762323728,0.15166535185076485
formal_joint_block_02,2,184,0.0005244695623917886,0.04126477980988736,0.9582107506277209
formal_joint_block_02,2,185,0.009768246047429584,0.017175232967413422,0.973056520985157
formal_joint_block_02,2,186,0.021296516650616184,0.02586724679218015,0.9528362365572037
formal_joint_block_02,2,187,0.03350663403156963,0.04064692731630688,0.9258464386521233
formal_joint_block_02,2,188,0.037751478500324384,0.04408909066245924,0.9181594308372164
formal_joint_block_02,2,189,0.05411174087048944,0.061588517777828304,0.8842997413516823
formal_joint_block_02,2,190,0.009330596365729532,0.011926829998537607,0.9787425736357329
formal_joint_block_02,2,191,0.025152358501075955,0.029189978439931343,0.9456576630589927
formal_joint_block_02,2,192,0.04118525525652465,0.04579218329474123,0.9130225614487342
formal_joint_block_02,2,193,0.022794991201244667,0.02600835435498463,0.9511966544437708
formal_joint_block_02,2,194,0.03660615786705132,0.04036771048301741,0.9230261316499312
formal_joint_block_02,2,195,0.051147883961108795,0.05504717151277,0.8938049445261211
formal_joint_block_02,2,196,0.06266828303765366,0.06672147232416548,0.8706102446381809
formal_joint_block_02,2,197,0.0058193305049776866,0.008369148792695357,0.9858115207023269
formal_joint_block_02,2,198,0.013339043061108356,0.015267650441419669,0.971393306497472
formal_joint_block_02,2,199,0.026596265833105506,0.02884700290678355,0.944556731260111
formal_joint_block_02,2,200,0.0337419274606424,0.03611232135903336,0.9301457511803244
formal_joint_block_02,2,201,0.051282608416190804,0.053599799079231056,0.8951175925045782
formal_joint_block_02,2,202,0.07818405766039031,0.07937513359036402,0.8424408087492457
formal_joint_block_02,2,203,0.11008534005442737,0.10892268052019828,0.7809919794253742
formal_joint_block_02,2,204,0.06341556374923728,0.070070517340563,0.8665139189101998
formal_joint_block_02,2,205,0.06830412724812077,0.08053825996131624,0.851157612790563
formal_joint_block_02,2,206,0.07186577693390928,0.08821970900047894,0.8399145140656118
formal_joint_block_02,2,207,0.11426686118601614,0.13140363324348692,0.754329505570497
formal_joint_block_02,2,208,0.16028930784789797,0.17811817380530132,0.6615925183468007
formal_joint_block_02,2,209,0.17235807756869825,0.19536435658577095,0.6322775658455307
formal_joint_block_02,2,210,0.2113209483719959,0.2397066739860862,0.548972377641918
formal_joint_block_02,2,211,0.2705765502329599,0.2947879996981506,0.43463545006888954
formal_joint_block_02,2,212,0.29644261182276754,0.30090334722167666,0.4026540409555558
formal_joint_block_02,2,213,0.04051236449994383,0.09180020476246555,0.8676874307375907
formal_joint_block_02,2,214,0.05597094681886128,0.1340731170102097,0.8099559361709291
formal_joint_block_02,2,215,0.04665316846963615,0.09609010247240335,0.8572567290579605
formal_joint_block_02,2,216,0.07921264041422614,0.16141210902605774,0.7593752505597161
formal_joint_block_02,2,217,0.01816015315971193,0.030022833379165732,0.9518170134611224
formal_joint_block_02,2,218,0.0636242738227638,0.09945482768410367,0.8369208984931326
formal_joint_block_02,2,219,0.014423616421917635,0.01655042139401453,0.9690259621840679
formal_joint_block_02,2,220,0.003630619730506995,0.0035001497439490653,0.9928692305255439
formal_joint_block_02,2,221,0.014293188443582721,0.014083055320946315,0.971623756235471
formal_joint_block_02,2,222,0.02623535792450922,0.025832254336959338,0.9479323877385314
formal_joint_block_02,2,223,0.04413773155287502,0.042792815800849475,0.9130694526462755
formal_joint_block_02,2,224,0.06110956191746522,0.05894290996699912,0.8799475281155357
formal_joint_block_02,2,225,0.07440703800122811,0.07291281254819555,0.8526801494505764
formal_joint_block_02,2,226,0.11598618125898195,0.10852628108068893,0.7754875376603291
formal_joint_block_02,2,227,0.13490510571346853,0.12845133760501423,0.7366435566815172
formal_joint_block_02,2,228,0.1580326652618657,0.1552560393791141,0.6867112953590202
formal_joint_block_02,2,229,0.20426685969059327,0.19940009473102208,0.5963330455783847
formal_joint_block_02,2,230,0.25947347495735,0.24811743225465221,0.4924090927879979
formal_joint_block_02,2,231,0.09718338343486752,0.15382055697109523,0.7489960595940373
formal_joint_block_02,2,232,0.12574135325855107,0.21601914800882532,0.6582394987326237
formal_joint_block_02,2,233,0.10919459817550649,0.2176712370473039,0.6731341647771897
formal_joint_block_02,2,234,0.16752129164517607,0.29199153456431753,0.5404871737905064
formal_joint_block_02,2,235,0.048009476805458376,0.09033232293812742,0.8616582002564142
formal_joint_block_02,2,236,0.03820039768028267,0.06654581678449872,0.8952537855352185
formal_joint_block_02,2,237,0.03737752354066118,0.06135633746912527,0.9012661389902136
formal_joint_block_02,2,238,0.06746542694922178,0.10675522782049084,0.8257793452302874
formal_joint_block_02,2,239,0.04502978474352055,0.06856917100124461,0.8864010442552348
formal_joint_block_02,2,240,0.009602599113554303,0.011768333748051927,0.9786290671383938
formal_joint_block_02,2,241,0.022619411521761515,0.025242331681357085,0.9521382567968812
formal_joint_block_02,2,242,0.03786102138868031,0.04087211245291346,0.9212668661584063
formal_joint_block_02,2,243,0.052326556196327374,0.05538757244252386,0.8922858713611488
formal_joint_block_02,2,244,0.07924323317401025,0.08152946894056627,0.8392272978854235
formal_joint_block_02,2,245,0.1161416356152485,0.11550809008208021,0.7683502743026713
formal_joint_block_02,2,246,0.054501252481883214,0.06539843643294567,0.8801003110851712
formal_joint_block_02,2,247,0.03359250599228247,0.046239185328616525,0.920168308679101
formal_joint_block_02,2,248,0.01770107458120443,0.02343493556834279,0.9588639898504528
formal_joint_block_02,2,249,0.008602607480326608,0.008842672744228487,0.982554719775445
formal_joint_block_02,2,250,0.022300318804574223,0.022909603606337585,0.9547900775890883
formal_joint_block_02,2,251,0.004103647274244651,0.004925561262049862,0.9909707914637055
formal_joint_block_02,2,252,0.014820492513843564,0.015820928932025528,0.9693585785541309
formal_joint_block_02,2,253,0.012002482815136372,0.012759124054083828,0.9752383931307798
formal_joint_block_02,2,254,0.026507589765030513,0.027328863694194395,0.9461635465407751
formal_joint_block_02,2,255,0.040524257771496465,0.04129426906913181,0.9181814731593717
formal_joint_block_02,2,256,0.06571315400518891,0.06510056704184881,0.8691862789529622
formal_joint_block_02,2,257,0.09020626715926629,0.08778444659466929,0.8220092862460643
formal_joint_block_02,2,258,0.1347680987383587,0.12586915033191204,0.7393627509297294
formal_joint_block_02,2,259,0.1266144739633641,0.12296430782587023,0.7504212182107658
formal_joint_block_02,2,260,0.15267942654025726,0.15331093401294374,0.6940096394467989
formal_joint_block_02,2,261,0.014739922770129976,0.03071460307626892,0.9545454741536011
formal_joint_block_02,2,262,0.03893291991989323,0.07042999997131248,0.8906370801087942
formal_joint_block_02,2,263,0.031167656885690304,0.04294585237277089,0.9258864907415388
formal_joint_block_02,2,264,0.03415868455938133,0.03951109648432686,0.9263302189562919
formal_joint_block_02,2,265,0.05289625979266737,0.058155655467141666,0.888948084740191
formal_joint_block_02,2,266,0.030729582318530565,0.034667630419100835,0.9346027872623687
formal_joint_block_02,2,267,0.008117689417969675,0.00976310807780176,0.9821192025042285
formal_joint_block_02,2,268,0.01732936274533078,0.01887310493021911,0.9637975323244502
formal_joint_block_02,2,269,0.024268180133238226,0.02548902439664614,0.9502427954701157
formal_joint_block_02,2,270,0.03376037934778126,0.035290500331709,0.9309491203205097
formal_joint_block_02,2,271,0.04690692422395997,0.048529572710522675,0.9045635030655172
formal_joint_block_02,2,272,0.06167511714324384,0.06348842375136902,0.874836459105387
formal_joint_block_02,2,273,0.0661623581740996,0.0700100322560555,0.863827609569845
formal_joint_block_02,2,274,0.03583013137927699,0.04389853681760736,0.9202713318031157
formal_joint_block_02,2,275,0.012367636395663628,0.016410499817792565,0.971221863786544
formal_joint_block_02,2,276,0.029529315494977424,0.03545074945507158,0.9350199350499511
formal_joint_block_02,2,277,0.04530511112072297,0.051672111688957655,0.9030227771903193
formal_joint_block_02,2,278,0.012438127752837203,0.014783839344772736,0.9727780329023901
formal_joint_block_02,2,279,0.026808714247261518,0.02995507024915699,0.9432362155035815
formal_joint_block_02,2,280,0.03800481981807736,0.04123856893861507,0.9207566112433074
formal_joint_block_02,2,281,0.012081943605081177,0.014156867311540398,0.9737611890833784
formal_joint_block_02,2,282,0.029849154624366363,0.03141697699706511,0.9387338683785685
formal_joint_block_02,2,283,0.027326423950548316,0.02825621434816661,0.944417361701285
formal_joint_block_02,2,284,0.0402780547217379,0.04117272473296076,0.9185492205453014
formal_joint_block_02,2,285,0.0592978927265673,0.0592829595491734,0.8814191477242593
formal_joint_block_02,2,286,0.0638996833025249,0.06538885983887162,0.8707114568586034
formal_joint_block_02,2,287,0.0164058153374789,0.021870145421461533,0.9617240392410596
formal_joint_block_02,2,288,0.021627920779742366,0.026759593454479095,0.9516124857657785
formal_joint_block_02,2,289,0.038500983924302734,0.045153597304907964,0.9163454187707893
formal_joint_block_02,2,290,0.060807854450997956,0.06868112918008525,0.8705110163689169
formal_joint_block_02,2,291,0.04969844515706778,0.05727280560547816,0.8930287492374541
formal_joint_block_02,2,292,0.06660668490974304,0.07565577228429317,0.8577375428059638
formal_joint_block_02,2,293,0.020471150646877923,0.026964674633183187,0.9525641747199389
formal_joint_block_02,2,294,0.030389167731186675,0.037687183347436606,0.9319236489213767
formal_joint_block_02,2,295,0.04260334267234148,0.04987538288748934,0.9075212744401692
formal_joint_block_02,2,296,0.06821929975174851,0.07712379747722928,0.8546569027710221
formal_joint_block_02,2,297,0.10253533060690498,0.11161538479258108,0.785849284600514
formal_joint_block_02,2,298,0.12424047570896245,0.1332533627932182,0.7425061614978193
formal_joint_block_02,2,299,0.0820043329565838,0.10071504948380977,0.8172806175596065
formal_joint_block_02,2,300,0.1400429521648957,0.15945300648871255,0.7005040413463918
formal_joint_block_02,2,301,0.18622613247751044,0.1999099640110921,0.6138639035113975
formal_joint_block_02,2,302,0.21785087097738356,0.22983982503326603,0.5523093039893505
formal_joint_block_02,2,303,0.29609305630257493,0.28480876963077933,0.41909817406664573
formal_joint_block_02,2,304,0.25978512151895466,0.27220806456005175,0.46800681392099364
formal_joint_block_02,2,305,0.21177568504890665,0.2832103690673548,0.5050139458837386
formal_joint_block_02,2,306,0.3125651376922636,0.32280833967798805,0.36462652262974843
formal_joint_block_02,2,307,0.03398467202144377,0.06159779907907262,0.9044175288994837
formal_joint_block_02,2,308,0.006468088006158797,0.008962591413978985,0.9845693205798622
formal_joint_block_02,2,309,0.019850952077681745,0.02542369404959374,0.9547253538727245
formal_joint_block_02,2,310,0.031259005040734665,0.037352635574826744,0.9313883593844385
formal_joint_block_02,2,311,0.023748692922017815,0.02670108854050115,0.9495502185374811
formal_joint_block_02,2,312,0.04503087330112655,0.04897238900949592,0.9059967376893774
formal_joint_block_02,2,313,0.063073581974265,0.06702726257182443,0.8698991554539106
formal_joint_block_02,2,314,0.03883910557297484,0.044660899295358485,0.9164999951316667
formal_joint_block_02,2,315,0.05727295761606115,0.06477559065756193,0.877951451726377
formal_joint_block_02,2,316,0.08800882129799462,0.09580629862239301,0.8161848800796124
formal_joint_block_02,2,317,0.12898543885837266,0.13497339516426124,0.7360411659773661
formal_joint_block_02,2,318,0.06596305566673855,0.08099712162790022,0.8530398227053613
formal_joint_block_02,2,319,0.03109801192219171,0.045795477363943356,0.923106510713865
formal_joint_block_02,2,320,0.05358427489632088,0.07430191732316697,0.8721138077805122
formal_joint_block_02,2,321,0.0804493775362703,0.10694798379189466,0.8126026386718351
formal_joint_block_02,2,322,0.04096319493387173,0.05582221602432614,0.9032145890418022
formal_joint_block_02,2,323,0.07407192210826713,0.09635395935356984,0.8295741185381631
formal_joint_block_02,2,324,0.09509162392023,0.12025181674206631,0.7846565593377037
formal_joint_block_02,2,325,0.07652035542749598,0.09881684933474189,0.8246627952377621
formal_joint_block_02,2,326,0.12936628326234967,0.1592517220949307,0.7113819946427197
formal_joint_block_02,2,327,0.09687592733982837,0.12944401307695125,0.7736800595832204
formal_joint_block_02,2,328,0.11707498265594671,0.1588037581689241,0.7241212591751292
formal_joint_block_02,2,329,0.17177288420472356,0.21827491297797394,0.6099522028173026
formal_joint_block_02,2,330,0.21468563663487172,0.2586282949420504,0.5266860684230779
formal_joint_block_02,2,331,0.28582604777708176,0.3190086708321064,0.3951652813908119
formal_joint_block_02,2,332,0.2135384402529485,0.27659665901323965,0.5098649007338117
formal_joint_block_02,2,333,0.25186558568840184,0.3398670039033107,0.4082674104082875
formal_joint_block_02,2,334,0.3279172608530209,0.37645703823992765,0.29562570090705137
formal_joint_block_02,2,335,0.3534662214204047,0.41619120811477306,0.23034257046482226
formal_joint_block_02,2,336,0.4082566904529612,0.4113797738476118,0.180363535699427
formal_joint_block_02,2,337,0.4555216619036166,0.4258120474570847,0.1186662906392988
formal_joint_block_02,2,338,0.5066913593408757,0.4113581893708673,0.08195045128825695
formal_joint_block_02,2,339,0.4698598035917183,0.43410616839664956,0.09603402801163209
formal_joint_block_02,2,340,0.3507350667970311,0.5172189646441591,0.13204596855880976
formal_joint_block_02,2,341,0.010909037191923716,0.24028989764174388,0.7488010651663325
formal_joint_block_02,2,342,0.015630065780881927,0.1657692422283668,0.8186006919907514
formal_joint_block_02,2,343,0.026435638435952324,0.2677903430506018,0.7057740185134459
formal_joint_block_02,2,344,0.015206849874942708,0.044764066672902794,0.9400290834521544
formal_joint_block_02,2,345,0.010674954025130036,0.005609577644566395,0.9837154683303037
formal_joint_block_02,2,346,0.024320367237953243,0.01736006830116748,0.9583195644608793
formal_joint_block_02,2,347,0.04067506113678933,0.030847414193795022,0.9284775246694157
formal_joint_block_02,2,348,0.0645588417830289,0.04936212212301141,0.8860790360939597
formal_joint_block_02,2,349,0.03889714052883669,0.03651964479825862,0.9245832146729046
formal_joint_block_02,2,350,0.04923560460224224,0.04969737580713723,0.9010670195906206
formal_joint_block_02,2,351,0.07810759989568618,0.07515294024302455,0.8467394598612892
formal_joint_block_02,2,352,0.040334106980760856,0.045847446043891245,0.9138184469753479
formal_joint_block_02,2,353,0.07995916462854526,0.08513388543829165,0.8349069499331632
formal_joint_block_02,2,354,0.09783301533271795,0.1009226724929754,0.8012443121743067
formal_joint_block_02,2,355,0.02231650199114304,0.029982295716630084,0.9477012022922269
formal_joint_block_02,2,356,0.0263439776308725,0.03408810572475576,0.9395679166443718
formal_joint_block_02,2,357,0.04522224910312838,0.05554883121258169,0.89922891968429
formal_joint_block_02,2,358,0.004232174283147257,0.0052940998305147915,0.9904737258863381
formal_joint_block_02,2,359,0.013016852241129783,0.013844474837652013,0.9731386729212183
formal_joint_block_02,2,360,0.024275412599331542,0.025213325050168163,0.9505112623505003
formal_joint_block_02,2,361,0.04751513294642429,0.047586096542878646,0.9048987705106971
formal_joint_block_02,2,362,0.10448322659730751,0.09614630253262806,0.7993704708700644
formal_joint_block_02,2,363,0.2346442198945651,0.18142010406548872,0.5839356760399461
formal_joint_block_02,2,364,0.46132386732528574,0.2570909055726911,0.2815852271020231
formal_joint_block_02,2,365,0.6476379619985063,0.2565807171289227,0.09578132087257096
formal_joint_block_02,2,366,0.44268450474125887,0.4682539462449915,0.0890615490137496
formal_joint_block_02,2,367,0.6584691221045554,0.31733951194946053,0.024191365945984002
formal_joint_block_02,2,368,0.757108779524723,0.23285325281195,0.010037967663327025
formal_joint_block_02,2,369,0.8589225422974694,0.13629585335310673,0.00478160434942377
formal_joint_block_02,2,370,0.8895606099665343,0.10450882109127167,0.005930568942194056
formal_joint_block_02,2,371,0.7425801311364486,0.23831322887151413,0.019106639992037232
formal_joint_block_02,2,372,0.7852852867932724,0.20585400899020356,0.008860704216524094
formal_joint_block_02,2,373,0.8069536856092939,0.18385154491673175,0.009194769473974325
formal_joint_block_02,2,374,0.8140431260258932,0.1726383410226137,0.013318532951493059
formal_joint_block_02,2,375,0.9085677435607475,0.08647544381984333,0.004956812619409189
formal_joint_block_02,2,376,0.9351182173552874,0.0601537037409594,0.0047280789037531185
formal_joint_block_02,2,377,0.9591942810238688,0.0369002841436408,0.0039054348324904444
formal_joint_block_02,2,378,0.9179677773182416,0.06774679379994149,0.014285428881816794
formal_joint_block_02,2,379,0.904090532612771,0.08557314326705849,0.010336324120170631
formal_joint_block_02,2,380,0.9239467042367557,0.06801026429052191,0.00804303147272235
formal_joint_block_02,2,381,0.9451082558311001,0.049908529164066004,0.004983215004833926
formal_joint_block_02,2,382,0.9626358695180084,0.03329786446292376,0.00406626601906796
formal_joint_block_02,2,383,0.967660050918224,0.027458620677798036,0.004881328403977883
formal_joint_block_02,2,384,0.9733946052550491,0.022418617457464894,0.004186777287486027
formal_joint_block_02,2,385,0.9769534148768039,0.018907835184866235,0.004138749938329866
formal_joint_block_02,2,386,0.9713038954687664,0.02295999803105277,0.005736106500180878
formal_joint_block_02,2,387,0.9739610636242674,0.02087165165343403,0.005167284722298474
formal_joint_block_02,2,388,0.9792154677565837,0.016897276805605748,0.0038872554378105886
formal_joint_block_02,2,389,0.9735921550626527,0.020494173390315295,0.005913671547031867
formal_joint_block_02,2,390,0.9698538962018217,0.02314990473061726,0.006996199067560903
formal_joint_block_02,2,391,0.9785086783747028,0.0176046642568126,0.0038866573684846356
formal_joint_block_02,2,392,0.9668109492486143,0.025845256682380312,0.007343794069005293
formal_joint_block_02,2,393,0.9608926997652673,0.030064245287397255,0.009043054947335512
formal_joint_block_02,2,394,0.975428547418312,0.020503628275330695,0.004067824306357286
formal_joint_block_02,2,395,0.9774247880385574,0.01835050407742132,0.004224707884021217
formal_joint_block_02,2,396,0.9786735159416834,0.017242449054306497,0.00408403500401011
formal_joint_block_02,2,397,0.9442208766053212,0.04174851445866253,0.014030608936016325
formal_joint_block_02,2,398,0.8596499823571102,0.115974863133477,0.024375154509412814
formal_joint_block_02,2,399,0.8436230189793038,0.14094371193925812,0.015433269081438038
formal_joint_block_02,2,400,0.903076006892582,0.08944558504512745,0.007478408062290603
formal_joint_block_02,2,401,0.9385789975626024,0.056964827806211,0.004456174631186551
formal_joint_block_02,2,402,0.9600884941804761,0.035955829711250865,0.003955676108272916
formal_joint_block_02,2,403,0.960807854891706,0.033543008928136685,0.005649136180157346
formal_joint_block_02,2,404,0.9722133783655684,0.02384966862312189,0.003936953011309784
formal_joint_block_02,2,405,0.943705659378001,0.04398851356499459,0.012305827057004544
formal_joint_block_02,2,406,0.9670454472466874,0.028145116050649045,0.004809436702663514
formal_joint_block_02,2,407,0.8598638903503314,0.10584059909814433,0.03429551055152434
formal_joint_block_02,2,408,0.9289657478901454,0.05846342759347232,0.012570824516382226
formal_joint_block_02,2,409,0.8979439674759575,0.0797975110228885,0.022258521501153993
formal_joint_block_02,2,410,0.935066498273904,0.05724037456723763,0.007693127158858412
formal_joint_block_02,2,411,0.9592049410184927,0.03662423831442697,0.004170820667080286
formal_joint_block_02,2,412,0.9709367570852482,0.02517427791368267,0.0038889650010691347
formal_joint_block_02,2,413,0.9742761021546636,0.021326126756362078,0.004397771088974301
formal_joint_block_02,2,414,0.9718193604826979,0.02297664334603902,0.005203996171263083
formal_joint_block_02,2,415,0.9753604736972807,0.01997388814581974,0.004665638156899427
formal_joint_block_02,2,416,0.979524416748853,0.01663883883240963,0.0038367444187372445
formal_joint_block_02,2,417,0.9057961111835954,0.06609166804223768,0.028112220774166943
formal_joint_block_02,2,418,0.9559271514992578,0.035892317924972945,0.008180530575769205
formal_joint_block_02,2,419,0.9660252576533773,0.028268820742106418,0.00570592160451626
formal_joint_block_02,2,420,0.9708988524347707,0.02372635741909028,0.00537479014613907
formal_joint_block_02,2,421,0.9746186967096754,0.020412663442851763,0.004968639847472876
formal_joint_block_02,2,422,0.9373552414265834,0.04905978612258482,0.013584972450831755
formal_joint_block_02,2,423,0.9474350326377929,0.045677392028233975,0.006887575333973161
formal_joint_block_02,2,424,0.7220767127988869,0.20593585829917663,0.07198742890193663
formal_joint_block_02,2,425,0.8760972820526279,0.1072176543807678,0.01668506356660432
formal_joint_block_02,2,426,0.9318515082372298,0.06281122535242617,0.005337266410344042
formal_joint_block_02,2,427,0.9565074352916775,0.03943153432777688,0.004061030380545696
formal_joint_block_02,2,428,0.9694773001831364,0.026632504434921163,0.0038901953819423718
formal_joint_block_02,2,429,0.9747751791899676,0.0211389509973479,0.0040858698126845444
formal_joint_block_02,2,430,0.9744934624039412,0.020807675959765244,0.0046988616362934246
formal_joint_block_02,2,431,0.9342849764020048,0.04750633567143096,0.018208687926564222
formal_joint_block_02,2,432,0.9679653347678236,0.026600543165830312,0.005434122066346108
formal_joint_block_02,2,433,0.9520451013501003,0.037626139890553335,0.010328758759346407
formal_joint_block_02,2,434,0.9634406970459346,0.03130035768696755,0.0052589452670977
formal_joint_block_02,2,435,0.9658713498050161,0.028488106096325284,0.005640544098658642
formal_joint_block_02,2,436,0.9728234719342534,0.022404232828456046,0.004772295237290507
formal_joint_block_02,2,437,0.9753027999353463,0.02037450381027825,0.004322696254375477
formal_joint_block_02,2,438,0.9724989660659861,0.02226743071746341,0.005233603216550556
formal_joint_block_02,2,439,0.9783849292847299,0.01779172006952905,0.003823350645741145
formal_joint_block_02,2,440,0.9772945783177318,0.01809557425852953,0.004609847423738665
formal_joint_block_02,2,441,0.9800008808646509,0.01615801658246645,0.0038411025528827165
formal_joint_block_02,2,442,0.9808869161084303,0.015261363728011856,0.0038517201635577336
formal_joint_block_02,2,443,0.9809195345073687,0.015136530158152405,0.00394393533447898
formal_joint_block_02,2,444,0.9802836555774658,0.015611770135442177,0.004104574287092147
formal_joint_block_02,2,445,0.9801445689225003,0.015672336949681186,0.004183094127818377
formal_joint_block_02,2,446,0.9709210122980922,0.022642687819681397,0.006436299882226357
formal_joint_block_02,2,447,0.9461230292711678,0.043165505341393,0.010711465387439278
formal_joint_block_02,2,448,0.9675956244945657,0.028029575493651527,0.004374800011782824
formal_joint_block_02,2,449,0.975183860200742,0.020959421016432483,0.003856718782825602
formal_joint_block_02,2,450,0.969621212203692,0.0243848187875371,0.005993969008770942
formal_joint_block_02,2,451,0.9580631376669227,0.03210269026987652,0.009834172063200792
formal_joint_block_02,2,452,0.9504882881338215,0.03725054863130016,0.012261163234878265
formal_joint_block_02,2,453,0.9717991993720031,0.02311106520258004,0.005089735425417017
formal_joint_block_02,2,454,0.9780934247788863,0.018006798991774774,0.003899776229338947
formal_joint_block_02,2,455,0.8506225672615151,0.10277208347041239,0.04660534926807244
formal_joint_block_02,2,456,0.937086503032676,0.051253340991898384,0.011660155975425471
formal_joint_block_02,2,457,0.9549264499835353,0.03961423598840638,0.005459314028058319
formal_joint_block_02,2,458,0.9588185059045984,0.03575500157156393,0.00542649252383759
formal_joint_block_02,2,459,0.9700607718640732,0.025884319462123793,0.0040549086738029495
formal_joint_block_02,2,460,0.9744798625617911,0.021241374787197394,0.004278762651011593
formal_joint_block_02,2,461,0.9778383912034027,0.018046293460041742,0.0041153153365556675
formal_joint_block_02,2,462,0.9800149917584317,0.01613884163494956,0.0038461666066187524
formal_joint_block_02,2,463,0.9808918314784293,0.015255724995680226,0.0038524435258905565
