basin,nse_clean,total_dep,temp_share,precip_share,imp_precip,imp_temp,imp_srad,imp_vp
04161580,0.6310421228408813,0.9206958611806233,0.4510933426727715,0.42052398295015153,0.6094730496406555,0.6537777781486511,0.11973400910695398,0.06633333365122474
04185000,0.8335745930671692,1.101983368396759,0.3002657144314737,0.6304804460290936,1.0027932524681091,0.47757933537165326,0.06896768013636267,0.041182100772857666
04196800,0.7980425357818604,0.9835517803827921,0.2501494024052502,0.6840888247737351,0.959654172261556,0.3509148359298706,0.057123223940531376,0.035128772258758545
04197100,0.7889158129692078,1.045359194278717,0.2816591995161963,0.6646249352369564,0.9181681672732035,0.38910744587580365,0.045645296573638916,0.028562267621358273
04197170,0.7647413015365601,1.0582176049550374,0.18112835998649335,0.7712834698060372,1.0085712273915608,0.23685306310653687,0.05123323202133179,0.010995586713155148
04213000,0.6907454133033752,1.1214385231335957,0.3309132980985245,0.5764339258648126,0.7154276371002197,0.4107053875923157,0.07885948816935218,0.03613436222076416
04213075,0.4861751198768616,0.834251622358958,0.19894974265427978,0.7194401354854913,0.593275765577952,0.1640609900156657,0.021685699621836363,0.04561289151509601
04216418,0.747125506401062,1.1080180406570435,0.45210642522824235,0.4324775694592228,0.6902467012405396,0.7215749224026998,0.11005381743113196,0.07415346304575599
04221000,0.764875590801239,1.0989425778388977,0.41980298736155197,0.5010415859649505,0.6608382066090902,0.5536902745564779,0.029379944006601932,0.075020432472229
04224775,0.6842183470726013,0.9357840816179912,0.45735826982760025,0.4515885937057002,0.5908323327700297,0.5983810424804688,0.05299226442972815,0.066136380036672
04233000,0.6993911266326904,1.189449946085612,0.44582223280501865,0.4352810731788495,0.6867019732793173,0.7033317685127258,0.0981722275416056,0.08939989407857263
04256000,0.8134515881538391,1.1035111943880718,0.4996357493530347,0.41723927167141056,0.6067189375559489,0.7265338897705078,0.03910924990971887,0.08176503578821814
03010655,0.7471319437026978,1.1196901003519695,0.39364115795533205,0.5278098058728701,0.7887183825174967,0.5882270733515421,0.052150845527648926,0.06522679328918457
03011800,0.6882715225219727,1.1289745569229126,0.3121270979407998,0.5998243141021619,0.9284680684407552,0.48314154148101807,0.05433579285939538,0.08195461829503381
03015500,0.795751690864563,1.1950901746749878,0.3275785715004586,0.5511772440460777,0.7812592585881551,0.46432212988535565,0.050742506980895996,0.12111353874206543
03021350,0.6586282849311829,1.0793147285779316,0.39451495620265636,0.44315794508902806,0.6655855377515157,0.5925279060999552,0.06984055042266846,0.17396094401677448
03026500,0.5804018974304199,1.0296732584635417,0.32384179794654494,0.5600455286982029,0.8422332604726155,0.48701457182566327,0.05118634303410852,0.1234315236409505
03028000,0.7090861797332764,1.0692566235860188,0.33352332192082945,0.5787846990884319,0.7440369129180908,0.4287495215733846,0.017511367797851562,0.09521806240081787
03049000,0.6840927600860596,1.0475578308105469,0.3101798022296559,0.6263626931475774,0.8509832620620728,0.42141369978586835,0.01726994911829627,0.06894411643346154
03049800,0.41976308822631836,0.8850494225819905,0.3019594722736712,0.5746660086508528,0.6725919644037883,0.3534148732821147,0.07647985219955444,0.06791830062866211
03050000,0.8012068867683411,1.321903645992279,0.2875528768691345,0.6606416361797541,0.9298146764437357,0.4047139485677083,0.036050041516621945,0.03686316808064782
03069500,0.8316035270690918,1.2200851043065388,0.2183368779410139,0.7234098555748341,0.8991365830103556,0.2713740666707357,0.03757772843043006,0.03482609987258911
03070500,0.7867562770843506,1.2658294041951497,0.3826113445691807,0.5421149492077516,0.7293586929639181,0.514763355255127,0.022096335887908936,0.07917652527491248
03076600,0.646561861038208,1.0069815317789714,0.4033314058510646,0.5665841401124982,0.5882319211959839,0.41874170303344727,-0.0012836058934529992,0.031233906745910645
03078000,0.6261065006256104,1.0632901191711426,0.3833645602401366,0.5313093321447491,0.6887148022651672,0.4969399770100912,0.030591289202372196,0.08001349369684851
03140000,0.7647514343261719,1.073144793510437,0.3101371087081021,0.6030328549128026,0.8849436044692993,0.4551225503285726,0.07793984810511267,0.049482206503550175
03144000,0.8735247254371643,1.1305761138598125,0.19865372596474948,0.7548292490337882,1.168749988079071,0.3075881600379944,0.024863362312316895,0.04716189702351892
03170000,0.7457453012466431,1.359309514363607,0.14947284796338664,0.8114966021838216,1.1434156894683838,0.2106103698412577,-0.04579661289850867,0.05499486128489173
03173000,0.822486400604248,1.096331516901652,0.24247257514090698,0.689257016983775,0.9494697252909342,0.3340123693148295,0.02186107635498047,0.0721832116444906
03180500,0.7387818098068237,1.009841521581014,0.33985686237973034,0.5754023900201974,0.7046912908554077,0.4162203272183736,0.030295570691426632,0.07348583141962683
03182500,0.8549019694328308,1.195960779984792,0.29152846000802446,0.651032976442119,0.9195757905642191,0.4117802381515503,0.02543550729751587,0.055695732434590695
03186500,0.7319878935813904,1.2386997739473977,0.3131537510863156,0.6364277250663711,0.7690384189287821,0.37840473651885986,0.009168247381846073,0.05175584554672241
03237280,0.3922777771949768,0.6888476411501567,0.2468962296879029,0.6943954062660087,0.5503165125846863,0.19566816091537476,-0.006257434686024965,0.04652706782023114
03237500,0.8356262445449829,1.2107417980829875,0.15028653659627184,0.8195747386587815,1.0515601237614949,0.19282601277033484,0.03474104404449463,0.003928621610005734
03238500,0.7885622978210449,1.1722016334533691,0.1443934977380151,0.8340803833646759,1.0435471534729004,0.18065575758616126,0.010896801948547363,0.016035278638203976
03241500,0.8204910159111023,1.1695358554522197,0.1725469575712296,0.7901926268684804,1.0873251557350159,0.2374290029207865,0.01905039946238196,0.032220880190531376
03280700,0.6457817554473877,1.4740006128946939,0.249296517936725,0.6744019704408668,1.0101388692855835,0.37340356906255084,0.08726567029953003,0.027020951112111447
03281500,0.8705551028251648,1.2089826464653015,0.14244604722405832,0.8060322890852587,1.0787102977434795,0.19063506523768103,0.028505802154541016,0.040445466836293575
03285000,0.6071237325668335,0.9529343843460083,0.0,1.0,0.8347353537877401,-0.04092562198638916,-0.02311939001083374,-0.0028926531473795203
03291780,0.6609615087509155,0.9866661230723064,0.12971457475544593,0.80605968738275,0.8359208106994629,0.1345199545224508,0.027503490447998047,0.03910154104232788
03338780,0.6537070274353027,0.7779833475748698,0.19350168376875962,0.7481051374058924,0.6876952250798544,0.1778763135274251,0.026392559210459354,0.027285337448120117
03340800,0.8014239072799683,1.0106758276621501,0.157747695395683,0.7991875593989008,1.0380816062291462,0.2049018144607544,0.05593770742416382,-0.00042170286178588867
03346000,0.8350985050201416,1.1396138270696003,0.19014043563168498,0.7833660465960279,1.048040548960368,0.254382848739624,0.015507181485494015,0.019937654336293575
03364500,0.8233192563056946,1.0990133881568909,0.14434350040663835,0.8128940763114983,1.000986357529958,0.1777425607045492,0.03551385800043738,0.017143189907073975
03366500,0.7821977734565735,1.0742323994636536,0.1506022182139655,0.8184102601806023,1.0259790221850078,0.18879860639572144,0.005416830380757687,0.03342988093694055
03368000,0.6805843114852905,1.0495905876159668,0.18566800011185935,0.7424343778486131,0.844492514928182,0.21119070053100586,0.02570056915283203,0.056080400943756104
03384450,0.726674497127533,0.9161641001701355,0.167443119706085,0.798210001192995,0.8142232696215311,0.17080227533976233,0.013023177782694462,0.022012750307718876
03439000,0.8369937539100647,1.1763461232185364,0.07007953334031808,0.9034796574214359,1.0218167901039124,0.0792585015296936,0.02233511209487915,0.0075688958168029785
03455500,0.7173894643783569,1.1382157802581787,0.13074834195435858,0.8540323750811465,0.8482843637466431,0.12986834843953454,0.004839062690734863,0.01027778784433997
03456500,0.7487776279449463,1.1272149085998535,0.13556443943543892,0.8125770585591953,0.8528715372085571,0.14228687683741248,0.043074270089467404,0.011355817317962646
