basin,bias_rel,phantom_low,double_frac_low,nse_clean_npz,peak_mag_rel,peak_timing_abs,nse_clean,frac_snow,aridity,p_mean,runoff_ratio,q_mean,regime
06477500,-0.10417787082561894,0.15188047284148598,0.01916058394160584,0.4102839231491089,-0.6944073438644409,1.0,0.4103386998176574,0.132381124658994,1.3900588387715,1.68001642710472,0.0396230218227996,0.0665673275538322,humid
06479215,0.071575097867731,0.06607829747902452,0.1478102189781022,0.4181479811668396,-0.709026575088501,0.0,0.4181721210479736,0.164751422321796,1.20607496009013,1.80677481177276,0.118501815172687,0.214106094803362,humid
06601000,0.1825085441397807,0.15717069971312514,0.12682481751824817,0.5568722486495972,-0.2297794371843338,0.0,0.5569993853569031,0.105879368005318,1.13549357837119,2.11500752908966,0.168584713315325,0.356557937951336,humid
06614800,0.0704981439879215,0.0017290171283787944,0.0,0.8293037414550781,-0.1423278078436851,2.5,0.8292731642723083,0.760476738091987,1.29403586608656,2.91761396303901,0.621256802493902,1.81258752158918,snow
06622700,0.09261201515417909,0.005896457295699626,0.0009124087591240876,0.856273353099823,-0.1249908208847045,1.5,0.8562749028205872,0.717691988588396,1.47588506035729,2.2571498973306,0.522749828714775,1.17992472221314,snow
06623800,0.04114552425420095,0.015148367910580905,0.0009124087591240876,0.8650515675544739,-0.1982325939461588,1.5,0.8650720715522766,0.753935609059572,1.06195280275687,2.86847227926078,0.498983998298549,1.4313217669141,snow
06632400,0.15569378365891495,0.004552620069183152,0.0,0.8216374516487122,-0.1413859277963638,0.0,0.8216567635536194,0.744511869620645,1.45805954432552,2.24640109514031,0.490342732107327,1.10150645039999,snow
06746095,0.010553751354868952,0.0027449739468185072,0.0,0.7664585709571838,-0.2915311157703399,1.5,0.7664458751678467,0.728744289492069,1.0840002275756,2.75498699520876,1.13032753016531,3.11403764593188,snow
06803510,0.2939262901720714,0.03990126958341848,0.08576642335766424,0.49638479948043823,0.1208086162805557,0.0,0.4963841438293457,0.0940475934983777,1.18552696425122,2.10492402464066,0.129828408252372,0.273278935611273,humid
06803530,-0.0032274852263386076,0.02039709522114044,0.02737226277372263,0.7274297475814819,-0.4970963597297668,0.0,0.7273776531219482,0.0991958577666237,1.16045170865849,2.14256810403833,0.126554340576194,0.271151293546156,humid
06814000,0.11236733693301224,0.08475737164939756,0.2645985401459854,0.5652676820755005,-0.1289860941469669,0.0,0.5652150511741638,0.0902842088456011,1.07356313724596,2.40060232717317,0.175497813827597,0.421300460288333,humid
06847900,0.20184957300649944,0.08131354285837496,0.0018248175182481751,0.2582334876060486,-0.2951336503028869,0.0,0.2583173513412475,0.102382584534704,2.09799656292002,1.57560164271047,0.0077308463966411,0.0121807342820902,dry
06853800,0.20364577538699796,0.045797228747574255,0.02737226277372263,0.6248492002487183,-0.2976249456405639,0.0,0.6248684525489807,0.104135741933305,1.46547337881702,1.94587542778919,0.0539988765375486,0.105075086982638,humid
06876700,0.35428691765420167,0.04281075826599554,0.15054744525547445,0.7156944274902344,0.320668414235115,0.0,0.7156903743743896,0.0796113854216262,1.30343428478204,2.05577686516085,0.0777997700941664,0.15993896747442,humid
