basin,D_exact_moment,nse_clean,nse_adv,D_lp_exp2,D_stat_exp2,whole_mean_abs_max,whole_std_rel_max,max_abs_delta,eps_excess_max,eps_excess_frac,physical_excess_max,physical_excess_frac_max
09513780,0.11098122596740723,0.5818097591400146,0.4708285331726074,0.1217886209487915,0.0976594090461731,5.960464477539063e-08,8.076685986679877e-08,0.23800897598266602,0.1380089819431305,0.37092578411102295,0.3476853370666504,0.3310379981994629
10336660,0.2389826774597168,0.7780494689941406,0.5390667915344238,0.2553696632385254,0.2155492901802063,5.960464477539063e-08,2.2062312154957908e-07,0.14059782028198242,0.0405978187918663,0.35694974660873413,0.26346349716186523,0.3598571717739105
11148900,0.14256393909454346,0.7402224540710449,0.5976585149765015,0.16797536611557007,0.1121794581413269,1.1920928955078125e-07,6.249141648595469e-08,0.156280517578125,0.05628051608800888,0.2931394875049591,0.3161280155181885,0.4001530110836029
11264500,0.31569623947143555,0.7953718304634094,0.4796755909919739,0.3409242630004883,0.2868753671646118,1.1920928955078125e-07,2.208604001907588e-07,0.15197253227233887,0.05197253078222275,0.3392501771450043,0.2711930274963379,0.3269574046134949
11468500,0.12446343898773193,0.7891466617584229,0.6646832227706909,0.13244009017944336,0.11764925718307495,1.862645149230957e-08,0.0,0.1694021224975586,0.06940212100744247,0.35077786445617676,0.1759178638458252,0.3588370382785797
11480390,0.17149698734283447,0.823492169380188,0.6519951820373535,0.19981300830841064,0.14357179403305054,5.960464477539063e-08,1.074847304494142e-07,0.14941346645355225,0.04941346496343613,0.3129303753376007,0.268798828125,0.34634020924568176
11528700,0.17360275983810425,0.8548204898834229,0.6812177300453186,0.20202487707138062,0.15709620714187622,8.940696716308594e-08,9.950765900157421e-08,0.15801143646240234,0.058011434972286224,0.3601122200489044,0.25077176094055176,0.3111451268196106
12025700,0.23023110628128052,0.8244218230247498,0.5941907167434692,0.28557807207107544,0.1938248872756958,2.9802322387695312e-08,1.090395329583771e-07,0.15925467014312744,0.05925466865301132,0.30471816658973694,0.30504393577575684,0.1775057464838028
12054000,0.48874741792678833,0.718258261680603,0.2295108437538147,0.5025128126144409,0.4518657922744751,2.9802322387695312e-08,1.1838291413823754e-07,0.1405874490737915,0.040587447583675385,0.3712318241596222,0.21979403495788574,0.19229789078235626
12114500,0.3437533974647522,0.7459716200828552,0.402218222618103,0.5032446980476379,0.32048147916793823,5.960464477539063e-08,1.5866878300130338e-07,0.14803242683410645,0.048032425343990326,0.34327977895736694,0.17892122268676758,0.17470033466815948
12145500,0.11610478162765503,0.8978121876716614,0.7817074060440063,0.1238255500793457,0.10949981212615967,5.960464477539063e-08,0.0,0.21478843688964844,0.11478843539953232,0.36761030554771423,0.11420559883117676,0.18974751234054565
12186000,0.41566789150238037,0.7242417931556702,0.3085739016532898,0.47337424755096436,0.3716728687286377,1.7881393432617188e-07,7.852891314996668e-08,0.16942548751831055,0.06942548602819443,0.34710532426834106,0.2153017520904541,0.16143840551376343
12383500,1.0802035927772522,0.7332739233970642,-0.346929669380188,1.24595046043396,1.0187618732452393,5.960464477539063e-08,1.1567552604674347e-07,0.14314040541648865,0.04314040392637253,0.41463911533355713,0.30011510848999023,0.17444530129432678
12488500,0.5056321620941162,0.7859035730361938,0.28027141094207764,0.5251383781433105,0.48844683170318604,2.9802322387695312e-08,1.1045411696386509e-07,0.1506967544555664,0.05069675296545029,0.41744452714920044,0.18584394454956055,0.2249426245689392
13161500,0.7870811820030212,0.8190436363220215,0.031962454319000244,0.9223237037658691,0.7186557054519653,5.960464477539063e-08,1.1660518595135727e-07,0.1828169822692871,0.08281698077917099,0.3829125165939331,0.4716796875,0.32593727111816406
14020000,0.6337593197822571,0.6838706731796265,0.050111353397369385,0.7227438688278198,0.5619161128997803,2.2351741790771484e-08,7.875026142301067e-08,0.13739198446273804,0.03739198297262192,0.36812037229537964,0.1772470474243164,0.3131854236125946
14138900,0.27155864238739014,0.7346494197845459,0.46309077739715576,0.34258830547332764,0.24754852056503296,5.960464477539063e-08,2.0354634955310758e-07,0.13557684421539307,0.03557684272527695,0.34736037254333496,0.17397379875183105,0.25299668312072754
14166500,0.15865331888198853,0.8318215012550354,0.6731681823730469,0.21995532512664795,0.13394975662231445,2.9802322387695312e-08,1.1172937064429789e-07,0.15511810779571533,0.05511810630559921,0.3258352279663086,0.2983243465423584,0.2249426245689392
14216500,0.2562599182128906,0.7301254272460938,0.4738655090332031,0.2912716269493103,0.2230914831161499,2.9802322387695312e-08,1.1084047457643464e-07,0.13779819011688232,0.037798188626766205,0.3484315276145935,0.23694872856140137,0.2241775095462799
14305500,0.11232566833496094,0.8515323400497437,0.7392066717147827,0.11954164505004883,0.10533398389816284,5.960464477539063e-08,2.310918034709175e-07,0.13513267040252686,0.035132668912410736,0.39765363931655884,0.1474313735961914,0.22800306975841522
14316700,0.20632708072662354,0.8363401889801025,0.630013108253479,0.2130986452102661,0.19648218154907227,1.4901161193847656e-08,1.1031926305804518e-07,0.232086181640625,0.13208618760108948,0.4078551232814789,0.15514612197875977,0.23463402688503265
