basin,D_record,D_exp2,D_abs_diff_vs_exp2,whole_mean_abs_max,whole_std_rel_max,whole_corr_abs_max,whole_corr_abs_median,delta_abs_p50,delta_abs_p90,delta_abs_p99,rolling_mean_abs_p50,rolling_mean_abs_p90,rolling_mean_abs_p99,rolling_mean_abs_max,rolling_std_rel_p50,rolling_std_rel_p90,rolling_std_rel_p99,rolling_std_rel_max,rolling_corr_abs_p50,rolling_corr_abs_p90,rolling_corr_abs_p99,rolling_corr_abs_max
02128000,0.23292887210845947,0.2329537272453308,2.485513687133789e-05,0.011046945083448396,0.0044617425334070576,0.010064470295623879,0.004023205261094176,0.09674461930990219,0.10000002384185791,0.10000002384185791,0.028297489936705,0.057411872333398596,0.06868258631201808,0.07288202458509693,0.015263128838761002,0.045802934653624304,0.07456782542245767,0.08448855068960953,0.01316355027200633,0.04367238951740629,0.0710477445892953,0.09543460433840892
02137727,0.26632195711135864,0.2662951946258545,2.676248550415039e-05,0.009215389943432989,0.00417869811521204,0.026141311080045068,0.01579052236672744,0.08957183361053467,0.10000002384185791,0.10000002384185791,0.03419752359666206,0.06288516589888819,0.09561366042101548,0.09949350243917218,0.010505915101590397,0.0423837739856085,0.06218381189595133,0.07705753635768613,0.01925929948651295,0.05510955470578571,0.08755468878493197,0.10179399433766306
02140991,0.20311033725738525,0.2030842900276184,2.6047229766845703e-05,0.008043799240563004,0.0076712584107297066,0.026695048874545955,0.014264672369589518,0.09012330323457718,0.10000002384185791,0.10000002384185791,0.04503648085174737,0.07784045400580877,0.08951308143249265,0.0930600000752343,0.010949140762712117,0.03422373058737155,0.06116016284438371,0.07833423320026404,0.012651202213334881,0.05449703141068796,0.08934028763599093,0.10156702621121239
02143000,0.20419782400131226,0.20415985584259033,3.796815872192383e-05,0.01006030490314571,0.004128487694207564,0.024234659616011147,0.01606169089774239,0.0842057466506958,0.10000002384185791,0.10000002384185791,0.03292550139681055,0.06599354104587325,0.0825036566014643,0.09151286471773074,0.013241732744190032,0.033132566516028146,0.057488188196960006,0.0641179690155229,0.013790722006145173,0.042482990772397554,0.07038878367590151,0.0925591292535172
02143040,0.22218382358551025,0.2221921682357788,8.344650268554688e-06,0.01189490380010277,0.0044042685141997325,0.014808838258112099,0.010962250668369644,0.07806533575057983,0.10000002384185791,0.10000002384185791,0.027982579033683848,0.04999612597679649,0.07879772358249736,0.08360026402881851,0.010818041897141108,0.03562181720071298,0.056367852445947754,0.06137245557776281,0.015310456883140006,0.04393521296460233,0.06604512782525818,0.08187089336713219
02149000,0.3459901809692383,0.3458772301673889,0.00011295080184936523,0.006395908070215617,0.00716291082189011,0.028084384943085454,0.022210610475718984,0.09520973265171051,0.10000002384185791,0.10000002384185791,0.047278861977435915,0.07750141457827009,0.08857786789288125,0.09731935375818501,0.014007219109730778,0.038989976815161656,0.06288371799670071,0.06982715932503894,0.023170043929860246,0.05795640352985626,0.09392053981813223,0.13311271425146806
02152100,0.40711158514022827,0.4066624045372009,0.00044918060302734375,0.01307722201033594,0.007426735686253012,0.016045576797737104,0.010645506530316262,0.09225647151470184,0.10000002384185791,0.10000002384185791,0.03020863853119038,0.06165383778236533,0.08597746470211833,0.08943754533926646,0.012190011528081324,0.036564109140085406,0.058721645106805505,0.07432519320166549,0.015431809262942825,0.043265842311581294,0.07292964901194085,0.0897795806739511
02177000,0.19413477182388306,0.19398796558380127,0.0001468062400817871,0.008340523208880332,0.00447255615693596,0.01675628175686316,0.009946089154420468,0.08439010381698608,0.10000002384185791,0.10000002384185791,0.027229462308740154,0.05231484070696214,0.08712067494789759,0.09271678565828889,0.012489155679544946,0.04136210236325104,0.058548061562352614,0.06857094023727674,0.02023368203788356,0.05362761263900108,0.07540024043556026,0.08428781003725386
02178400,0.13955801725387573,0.13952946662902832,2.855062484741211e-05,0.01024592990752569,0.00455791586378257,0.027574360512304906,0.013249274827453347,0.0846872329711914,0.10000002384185791,0.10000002384185791,0.02001600828435686,0.05273600767056147,0.07653035020717865,0.08799094825431153,0.013439561985439226,0.03626373381022312,0.06026300287998142,0.08940171170361558,0.01681182653010238,0.04634095108674989,0.08712315944803894,0.11494749132434813
02193340,0.20391350984573364,0.20384424924850464,6.92605972290039e-05,0.007854633782894083,0.005919733342328167,0.020223570825202097,0.006795462876812208,0.08539605140686035,0.10000002384185791,0.10000002384185791,0.03702479749917986,0.07316716432019517,0.08606813627260701,0.08867283339301746,0.01239622463129404,0.03598083272315029,0.07643434119930831,0.08211118694076056,0.012721939043322639,0.04383761757046114,0.06165717512468405,0.08061282315481078
02196000,0.16028201580047607,0.16024941205978394,3.260374069213867e-05,0.011967778433892406,0.006429822940124016,0.029943789475043336,0.009992317203572909,0.07761645317077637,0.10000002384185791,0.10000002384185791,0.02110955110164703,0.041155952763640244,0.08234619278184793,0.08632246366943472,0.012148422591440099,0.031538535238849745,0.05849058337139931,0.06820002504349044,0.012542174273657624,0.04307455917369702,0.06775908124750014,0.08714246275117266
02198100,0.1961238980293274,0.19612127542495728,2.6226043701171875e-06,0.007298190089679357,0.005148400539139257,0.025983367492818432,0.015651024708228142,0.08640754222869873,0.10000002384185791,0.10000002384185791,0.030622155219316438,0.05862498524840231,0.07797704752948553,0.08375067971646785,0.013625036135855327,0.04234598694728569,0.07105673878305958,0.0804088355279037,0.018734955286426797,0.054018038139171554,0.07729549380334916,0.10714648587289083
02202600,0.2498629093170166,0.2498968243598938,3.3915042877197266e-05,0.006288819419763066,0.005379314029681049,0.01719086795031617,0.012532286010690619,0.09270979464054108,0.10000002384185791,0.10000002384185791,0.02952027963819328,0.06440197301683605,0.08210411353243718,0.08708554986450406,0.012712402966021092,0.04287253639185272,0.07478699100264115,0.08345108154194335,0.01837188746635858,0.05387306011829496,0.1009462210047272,0.12107555466554176
02212600,0.17503225803375244,0.1750093698501587,2.288818359375e-05,0.008645156744247151,0.006239454254642372,0.012561504517131061,0.009141636899197225,0.08638738095760345,0.10000002384185791,0.10000002384185791,0.03162766689503638,0.06151448131435454,0.08269461462343175,0.08887206823737531,0.014954013409562393,0.044185315049136455,0.07138613866066904,0.07843794654998598,0.01331004404657693,0.044442227314834985,0.07251858415216912,0.09053485618211762
02215100,0.18707120418548584,0.1869901418685913,8.106231689453125e-05,0.01195990261440072,0.006959435476800798,0.020164298720577067,0.007905849615502107,0.05230283737182617,0.10000002384185791,0.10000002384185791,0.02248151953573574,0.038556457653089814,0.05699451146302392,0.06370150681447106,0.009559813370627071,0.03447004448354569,0.05487519139313937,0.06005224387935308,0.011443321042468882,0.041494865928881415,0.05898121344128382,0.07296883325596554
02216180,0.11686259508132935,0.1168622374534607,3.5762786865234375e-07,0.011382524726935683,0.0059435753794917015,0.024887877747977127,0.015952160223702362,0.07120239734649658,0.10000002384185791,0.10000002384185791,0.021080189060281827,0.03870783509065706,0.06329367593869013,0.07149112155592,0.011913148967208426,0.028983543420197527,0.05077891533695817,0.06781386358252421,0.015796788798175275,0.042875232921804535,0.0653324761179176,0.08698461984973227
02221525,0.15876561403274536,0.15869122743606567,7.43865966796875e-05,0.00989508962658208,0.006659391387323246,0.02428911217863816,0.009255864229664238,0.08635492622852325,0.10000002384185791,0.10000002384185791,0.02454028906024716,0.05395792877232586,0.07089525495545457,0.07818362249268429,0.0171474238742649,0.04810339337829796,0.0655207657242795,0.07443422900827151,0.014476810748623399,0.0492375033648515,0.071034272265915,0.10392920344534066
02231000,0.15491920709609985,0.15505993366241455,0.00014072656631469727,0.011822468596416766,0.005477766743180635,0.03212857036651594,0.0227036706510437,0.0749732255935669,0.10000002384185791,0.10000002384185791,0.026735431859614703,0.04739540661374729,0.07823804808049291,0.08343163828055064,0.010357648921501823,0.03869324294966978,0.06508928048616053,0.07302438538834989,0.02764623243774461,0.0635382202001498,0.10156414722225153,0.1324927181983115
02245500,0.21397602558135986,0.21394282579421997,3.319978713989258e-05,0.010496696614981215,0.006995518223090753,0.037363147410706066,0.01222748916540467,0.08171004056930542,0.10000002384185791,0.10000002384185791,0.030733378824812422,0.052342435855556445,0.08473978908084057,0.09285854675151684,0.018625853098003044,0.045904276243766494,0.08090038866939676,0.10095563633029424,0.02650039361639414,0.07769472258584126,0.11885654519595092,0.15042244187268478
